business_id,name,rag_text
Eto7duDaxGiOvtakWiGEqg,Gyro Shack,"Name: Gyro Shack. Categories: Food, Restaurants, Fast Food, Specialty Food, Sandwiches, Greek, Ethnic Food, Mediterranean. City: Boise, ID. Rating: 4.0 stars. Review Count: 170. Popularity in dataset: 2 visits."
gns-g7jjjG9LfKggL8JEQA,Sonny's BBQ,"Name: Sonny's BBQ. Categories: Caterers, Chinese, American (New), Barbeque, Event Planning & Services, Restaurants. City: Largo, FL. Rating: 3.5 stars. Review Count: 100. Popularity in dataset: 2 visits."
VJjFHQJ08SR_Pl7Bk4o2xQ,Helm,"Name: Helm. Categories: American (New), Restaurants, Food. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 227. Popularity in dataset: 3 visits."
FtTMjCQrZklsX5xENKPkpw,Keya Graves Seafood & Steak,"Name: Keya Graves Seafood & Steak. Categories: Seafood, Breakfast & Brunch, Event Planning & Services, Venues & Event Spaces, Steakhouses, Restaurants. City: Darby, PA. Rating: 2.0 stars. Review Count: 21. Popularity in dataset: 1 visits."
gh_ymgpoa_AlJA5fey5eRA,Phila-Deli Inc,"Name: Phila-Deli Inc. Categories: Restaurants, Event Planning & Services, Caterers, Delis. City: Philadelphia, PA. Rating: 2.0 stars. Review Count: 7. Popularity in dataset: 1 visits."
QOcBOX8_yUwbnCsImxJxNg,McMillan's Bakery,"Name: McMillan's Bakery. Categories: Food, Restaurants, Bakeries. City: Haddon Township, NJ. Rating: 4.0 stars. Review Count: 162. Popularity in dataset: 1 visits."
MrGpJUIA2WSke3x70YC0Qw,Cafe Quiquiriqui,"Name: Cafe Quiquiriqui. Categories: Salad, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches, Restaurants. City: Tampa, FL. Rating: 4.0 stars. Review Count: 32. Popularity in dataset: 1 visits."
EF_9W5s9lFSjv4forNxwng,Tai Ke Shabu Shabu,"Name: Tai Ke Shabu Shabu. Categories: Restaurants, Taiwanese. City: Olivette, MO. Rating: 4.5 stars. Review Count: 317. Popularity in dataset: 2 visits."
6X1uRuf4Ykdt0prs_xqz6w,Hong Kong Chinese Food Eat In & Take Out,"Name: Hong Kong Chinese Food Eat In & Take Out. Categories: Restaurants, Chinese. City: Wilmington, DE. Rating: 4.0 stars. Review Count: 16. Popularity in dataset: 1 visits."
J6EXRXbejBgOv4SWamMEAA,Culver's,"Name: Culver's. Categories: Comfort Food, Burgers, Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 138. Popularity in dataset: 2 visits."
7rxLUgFNwAWd69Y4iZnUCA,Mojo's Tacos,"Name: Mojo's Tacos. Categories: Restaurants, Mexican, Tacos. City: Franklin, TN. Rating: 4.0 stars. Review Count: 281. Popularity in dataset: 1 visits."
qm17m5Qp7nOQ3meEESLyGw,Zea Rotisserie & Bar,"Name: Zea Rotisserie & Bar. Categories: American (New), Restaurants, Seafood, Southern. City: Kenner, LA. Rating: 4.0 stars. Review Count: 163. Popularity in dataset: 2 visits."
9yM2Iu5LhMrAERkSSSW2ng,Taco+BBQ,"Name: Taco+BBQ. Categories: Mexican, Barbeque, Tacos, Restaurants. City: Tampa, FL. Rating: 4.5 stars. Review Count: 19. Popularity in dataset: 1 visits."
yOoTTOsIBk10XCszYVnrDQ,AJ's Press,"Name: AJ's Press. Categories: American (New), Cafes, Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional). City: Tampa, FL. Rating: 5.0 stars. Review Count: 376. Popularity in dataset: 3 visits."
tszRCO-RchPXPZlsTCYgbA,"Guadalajara Grill - Fiesta, Best Mexican Restaurant in Tucson","Name: Guadalajara Grill - Fiesta, Best Mexican Restaurant in Tucson. Categories: Mexican, Restaurants, Tex-Mex, Caterers, Event Planning & Services, Seafood. City: Tucson, AZ. Rating: 3.0 stars. Review Count: 555. Popularity in dataset: 9 visits."
BHKcPLYjm7MI5mHXWGnb0A,Mei Hua Chinese Restaurant,"Name: Mei Hua Chinese Restaurant. Categories: Chinese, Restaurants. City: Saint Louis, MO. Rating: 3.5 stars. Review Count: 22. Popularity in dataset: 1 visits."
TuYFF4EyehNbGPQRKQMo0A,Yokohama Japanese Restaurant,"Name: Yokohama Japanese Restaurant. Categories: Restaurants, Japanese. City: Brandon, FL. Rating: 4.0 stars. Review Count: 123. Popularity in dataset: 1 visits."
TYdunOckX27XihcueGkqmw,Casona,"Name: Casona. Categories: Cuban, Restaurants. City: Collingswood, NJ. Rating: 3.0 stars. Review Count: 123. Popularity in dataset: 1 visits."
4J7cVN160KIADZxCfH0-yA,Panda Express,"Name: Panda Express. Categories: Fast Food, Chinese, Restaurants. City: Green Park, MO. Rating: 2.0 stars. Review Count: 25. Popularity in dataset: 1 visits."
RXIf1sx7tKS2zUQN78o6_w,Ryan Crowns Juice Club,"Name: Ryan Crowns Juice Club. Categories: Juice Bars & Smoothies, Food, Restaurants. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 58. Popularity in dataset: 1 visits."
qjIN4UbE96Cq6JKwLIQ9VQ,Saloon Restaurant,"Name: Saloon Restaurant. Categories: Restaurants, Chinese, Italian. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 190. Popularity in dataset: 1 visits."
MOdKvwwY1cHc82W_iZR54Q,Palm Thai,"Name: Palm Thai. Categories: Thai, Restaurants. City: Tampa, FL. Rating: 4.5 stars. Review Count: 96. Popularity in dataset: 1 visits."
FI3YHJWl7ZvBsC5OdcnJVA,Dharma Sushi & Thai,"Name: Dharma Sushi & Thai. Categories: Restaurants, Sushi Bars, Thai, Asian Fusion, Food. City: Boise, ID. Rating: 3.5 stars. Review Count: 186. Popularity in dataset: 1 visits."
13oEDtCHrOvbhsHzno2Vvw,Kitchen House Coffee,"Name: Kitchen House Coffee. Categories: Cafes, Restaurants, Food, Coffee & Tea, American (Traditional). City: Saint Louis, MO. Rating: 4.5 stars. Review Count: 108. Popularity in dataset: 2 visits."
arQfMJal1tl67Z96ROgPFg,Claim Jumper Steakhouse & Bar,"Name: Claim Jumper Steakhouse & Bar. Categories: Steakhouses, American (Traditional), Restaurants, Bars, Seafood, Nightlife. City: Nashville, TN. Rating: 2.5 stars. Review Count: 347. Popularity in dataset: 1 visits."
6eTNFT9_gehIYjIkDQBPag,Mikado Japanese,"Name: Mikado Japanese. Categories: Japanese, Restaurants. City: Indianapolis, IN. Rating: 3.5 stars. Review Count: 225. Popularity in dataset: 1 visits."
gKThxS9CbVNM-58GbkRS4w,Roots,"Name: Roots. Categories: Beer Bar, Breakfast & Brunch, Nightlife, Sandwiches, Restaurants, Bars, Italian. City: East Norriton, PA. Rating: 4.0 stars. Review Count: 159. Popularity in dataset: 1 visits."
kniH8k31TJ1DVd5Nz-7LwQ,Dotson's Restaurant,"Name: Dotson's Restaurant. Categories: Southern, Restaurants. City: Franklin, TN. Rating: 3.5 stars. Review Count: 50. Popularity in dataset: 1 visits."
nCMlnpuoeoJF1BgGCAEq2g,River Rock Alehouse,"Name: River Rock Alehouse. Categories: Restaurants, American (Traditional). City: Eagle, ID. Rating: 2.5 stars. Review Count: 7. Popularity in dataset: 1 visits."
1fhQkX_c0B1rV_S9fZR_Og,12th Street Diner,"Name: 12th Street Diner. Categories: Diners, Restaurants. City: Saint Louis, MO. Rating: 3.0 stars. Review Count: 47. Popularity in dataset: 1 visits."
q4J6N6W6TrMXbtBAdTPZew,Feelings Cafe,"Name: Feelings Cafe. Categories: French, Restaurants, Vegan, American (New). City: New Orleans, LA. Rating: 4.0 stars. Review Count: 100. Popularity in dataset: 1 visits."
0GYqOZwfs9eZGLdb5HCFLQ,Bertucci's Italian Restaurant,"Name: Bertucci's Italian Restaurant. Categories: Restaurants, Pizza, Italian. City: Springfield, PA. Rating: 3.0 stars. Review Count: 158. Popularity in dataset: 1 visits."
12pzP1hNHJrlLGAlg7Upmg,Tindahang Pinoy,"Name: Tindahang Pinoy. Categories: Filipino, Restaurants, Food, Grocery. City: Pinellas Park, FL. Rating: 4.5 stars. Review Count: 45. Popularity in dataset: 1 visits."
i3vAyiOJlHFBLWcQil3z9Q,Borel's Cajun & Creole Cookery,"Name: Borel's Cajun & Creole Cookery. Categories: Seafood, Restaurants, Salad, Food, Cajun/Creole. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 101. Popularity in dataset: 1 visits."
0RmN5d21noHAkiDYL0j5Xw,Sang Kee Noodle Cafe,"Name: Sang Kee Noodle Cafe. Categories: American (New), Chinese, Restaurants, Noodles. City: Cherry Hill, NJ. Rating: 4.0 stars. Review Count: 232. Popularity in dataset: 2 visits."
RBnQoIRF3V-FMJSn_BHy0A,P.F. Chang's,"Name: P.F. Chang's. Categories: Asian Fusion, Restaurants, Chinese, Gluten-Free. City: Clearwater, FL. Rating: 3.0 stars. Review Count: 237. Popularity in dataset: 2 visits."
pwM9o6p9GEjcjX4F2sxATA,Golden Wheel Drive-In,"Name: Golden Wheel Drive-In. Categories: Fast Food, Restaurants. City: Boise, ID. Rating: 3.5 stars. Review Count: 39. Popularity in dataset: 1 visits."
3FDTlMg0hGMdgz-UGKdmUg,Daly Angkor,"Name: Daly Angkor. Categories: Restaurants, Cambodian, Thai, Vietnamese. City: Bryn Mawr, PA. Rating: 3.5 stars. Review Count: 30. Popularity in dataset: 1 visits."
WZUIlyefoUhuH_VkVCEyAw,North Italia,"Name: North Italia. Categories: Italian, Restaurants, Venues & Event Spaces, American (New), Nightlife, Cocktail Bars, Bars, Pizza, Event Planning & Services. City: Tucson, AZ. Rating: 4.0 stars. Review Count: 862. Popularity in dataset: 8 visits."
f4DCA9U-TigfarQSagXkLA,Greek City Cafe,"Name: Greek City Cafe. Categories: Greek, Restaurants, Food. City: Spring Hill, FL. Rating: 4.0 stars. Review Count: 139. Popularity in dataset: 2 visits."
GKBN0jG6f9XhvWmAEOgYPw,Bar Ferdinand,"Name: Bar Ferdinand. Categories: Apartments, Restaurants, Breakfast & Brunch, Tapas Bars, Nightlife, Spanish, Real Estate, Home Services, Bars. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 438. Popularity in dataset: 4 visits."
VExHYbR-dTxBNrJWs-FQVg,Franklin Chop House,"Name: Franklin Chop House. Categories: American (New), Restaurants, Steakhouses, American (Traditional). City: Franklin, TN. Rating: 4.0 stars. Review Count: 125. Popularity in dataset: 2 visits."
0DPQukWX45rqOIfDV40e3g,Agave Mexican Table & Tequileria,"Name: Agave Mexican Table & Tequileria. Categories: Restaurants, Mexican. City: Saint Louis, MO. Rating: 3.5 stars. Review Count: 12. Popularity in dataset: 1 visits."
IZZ_uR2ps5KuuyE0n--jVA,Elizabeth's Restaurant,"Name: Elizabeth's Restaurant. Categories: Nightlife, Southern, Restaurants, Breakfast & Brunch, Bars. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 1352. Popularity in dataset: 7 visits."
1QBbJ27hYLxAwo9zP8436Q,Shake Shack,"Name: Shake Shack. Categories: Fast Food, Restaurants, Burgers, American (Traditional). City: Nashville, TN. Rating: 3.0 stars. Review Count: 223. Popularity in dataset: 1 visits."
rDh6j39BYX4IL9RSZDGs2A,langhorne speedway diner,"Name: langhorne speedway diner. Categories: Diners, Restaurants. City: Middletown, PA. Rating: 3.0 stars. Review Count: 130. Popularity in dataset: 1 visits."
SJM5bSgqdmAPSiuB4MWNIw,La V Vietnamese Fusion,"Name: La V Vietnamese Fusion. Categories: Sandwiches, Juice Bars & Smoothies, Vietnamese, Asian Fusion, Restaurants, Food. City: St. Petersburg, FL. Rating: 4.0 stars. Review Count: 522. Popularity in dataset: 2 visits."
nl33PVk5w9JIqOlEGPS_ZA,KG's Eastside Cafe,"Name: KG's Eastside Cafe. Categories: Diners, Restaurants. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 14. Popularity in dataset: 1 visits."
6m4A_ciUZn1G302yx1YV1w,Santa Barbara Public Market,"Name: Santa Barbara Public Market. Categories: Specialty Food, Grocery, Farmers Market, Shopping, Restaurants, Public Markets, Local Flavor, Food. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 270. Popularity in dataset: 4 visits."
uoGXNG_UMt85e7NnZrQsLA,Franco's Taqueria,"Name: Franco's Taqueria. Categories: Restaurants, American (Traditional), Mexican, Seafood. City: Riverside, NJ. Rating: 4.0 stars. Review Count: 88. Popularity in dataset: 2 visits."
9IGKHnZLa_bvzR2qS7xpuQ,Old Chicago,"Name: Old Chicago. Categories: Food, Bars, Nightlife, Breweries, American (Traditional), Sports Bars, Pizza, Restaurants, Salad. City: Tucson, AZ. Rating: 3.0 stars. Review Count: 228. Popularity in dataset: 2 visits."
woTZpX92uByUgliPrh39Mg,Ocean Prime,"Name: Ocean Prime. Categories: Cocktail Bars, American (New), Bars, Restaurants, Steakhouses, Seafood, Nightlife. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 513. Popularity in dataset: 3 visits."
1u2IlvwOMndfuRk9EVcieQ,First Watch,"Name: First Watch. Categories: Cafes, Restaurants, American (Traditional), Breakfast & Brunch. City: Tampa, FL. Rating: 4.0 stars. Review Count: 221. Popularity in dataset: 2 visits."
U7HYUH8SqZO6OQMNKCr5kQ,Porco's Porchetteria,"Name: Porco's Porchetteria. Categories: Restaurants, Sandwiches. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 84. Popularity in dataset: 2 visits."
JJxqqn7L8xHywh-JU6Y_7A,Break N Egg Diner,"Name: Break N Egg Diner. Categories: Diners, Restaurants, Breakfast & Brunch, Sandwiches. City: Clayton, MO. Rating: 3.0 stars. Review Count: 66. Popularity in dataset: 5 visits."
v8u17wOBjHXBIR2dlzQATQ,Luce Ristorante,"Name: Luce Ristorante. Categories: Beer, Wine & Spirits, Italian, Bars, Nightlife, Restaurants, Food, Seafood, Salad, Pizza. City: Medford, NJ. Rating: 3.0 stars. Review Count: 32. Popularity in dataset: 1 visits."
qQpgF5fGMTulUUtjzlsnwg,399 sushi,"Name: 399 sushi. Categories: Restaurants, Poke, Food, Sushi Bars. City: Reno, NV. Rating: 4.5 stars. Review Count: 142. Popularity in dataset: 2 visits."
XiATUgtzkuxn1IoOwFy1Wg,Chef Oya's The Trap,"Name: Chef Oya's The Trap. Categories: Restaurants, Soul Food, American (Traditional), Seafood. City: Indianapolis, IN. Rating: 4.5 stars. Review Count: 149. Popularity in dataset: 2 visits."
zS_iBFOBbZSNC1edaijD3A,The Halal Guys,"Name: The Halal Guys. Categories: Mediterranean, Halal, Sandwiches, Restaurants, Middle Eastern. City: King of Prussia, PA. Rating: 3.5 stars. Review Count: 216. Popularity in dataset: 1 visits."
dxxg0kaSete2UNmSRcpDig,Imo’s Pizza,"Name: Imo’s Pizza. Categories: Sandwiches, Italian, Caterers, Event Planning & Services, Delis, Pizza, Restaurants. City: Saint Louis, MO. Rating: 2.5 stars. Review Count: 51. Popularity in dataset: 1 visits."
mhj3nCA_nZt9vrl5Q9h_PQ,The Abandon Izakaya,"Name: The Abandon Izakaya. Categories: Pan Asian, Bars, Restaurants, Nightlife, Asian Fusion. City: Seminole, FL. Rating: 4.5 stars. Review Count: 12. Popularity in dataset: 1 visits."
GcdnRUlL97pSycc1WEOybQ,Tacos El Tio,"Name: Tacos El Tio. Categories: Mexican, Bars, Breakfast & Brunch, Nightlife, Restaurants, Cocktail Bars. City: Medford, NJ. Rating: 3.5 stars. Review Count: 118. Popularity in dataset: 1 visits."
PuzwKiOWtM8CLRZ4tgCsSA,Mix Bakeshop,"Name: Mix Bakeshop. Categories: Bakeries, Food Stands, Cupcakes, Food, Restaurants. City: Reno, NV. Rating: 4.0 stars. Review Count: 222. Popularity in dataset: 3 visits."
QX96jNeZ15qm4xgw5AW5dw,DTB,"Name: DTB. Categories: Cocktail Bars, Restaurants, Bars, Tapas/Small Plates, Cajun/Creole, Seafood, Nightlife. City: New Orleans, LA. Rating: 4.5 stars. Review Count: 225. Popularity in dataset: 1 visits."
KGYQFUSqOFMj1T65cBcGgA,Chuy's,"Name: Chuy's. Categories: Restaurants, Nightlife, Mexican, Tex-Mex, Cocktail Bars, Bars. City: Nashville, TN. Rating: 3.5 stars. Review Count: 415. Popularity in dataset: 1 visits."
nsH0hQ7xB5LS2_Ba3mqHTQ,Paesano's Philly Style,"Name: Paesano's Philly Style. Categories: Restaurants, Sandwiches, Italian. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 387. Popularity in dataset: 3 visits."
3RmgY0aH1nqM8cgdzo8EIg,Tap Room Sports Bar & Grill,"Name: Tap Room Sports Bar & Grill. Categories: American (New), Restaurants, Bars, Nightlife, Sports Bars. City: Morton, PA. Rating: 3.5 stars. Review Count: 14. Popularity in dataset: 1 visits."
jnJ9jF0Sm-LTdK8XbsuSAg,Mi Cancun Mexican Restaurant,"Name: Mi Cancun Mexican Restaurant. Categories: Mexican, Restaurants. City: Smyrna, TN. Rating: 3.0 stars. Review Count: 24. Popularity in dataset: 2 visits."
AoqVaoOwJ_z-vIxNvWspYQ,Westshore Pizza,"Name: Westshore Pizza. Categories: Pizza, Restaurants, Salad, American (Traditional). City: Apollo Beach, FL. Rating: 3.5 stars. Review Count: 18. Popularity in dataset: 1 visits."
7i63l_oRdXZ9auHNahXJSA,New China Chop Suey,"Name: New China Chop Suey. Categories: Chinese, Restaurants. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 11. Popularity in dataset: 2 visits."
LP6gCDg5h7NpD2ZSAUBgew,Texas Roadhouse,"Name: Texas Roadhouse. Categories: Steakhouses, Food, Barbeque, Restaurants, American (Traditional). City: St. Charles, MO. Rating: 3.5 stars. Review Count: 169. Popularity in dataset: 1 visits."
6ej2f00IC9-IF6yfSVTzrA,Fonda El Cubilete,"Name: Fonda El Cubilete. Categories: Mexican, Restaurants, Tex-Mex. City: Nashville, TN. Rating: 4.0 stars. Review Count: 13. Popularity in dataset: 1 visits."
ziGS7TkxebMgoqcYVMcloQ,Sweet Mango,"Name: Sweet Mango. Categories: Japanese, Chinese, Restaurants, Asian Fusion. City: Chadds Ford, PA. Rating: 4.0 stars. Review Count: 19. Popularity in dataset: 2 visits."
FXUHzs6RF_a2VMfY2hIDLg,Horsham Pizza,"Name: Horsham Pizza. Categories: Restaurants, Pizza. City: Horsham, PA. Rating: 3.0 stars. Review Count: 40. Popularity in dataset: 1 visits."
D1-3VGz7lq0I7ibvTvaUxw,Tilted Kilt Pub & Eatery,"Name: Tilted Kilt Pub & Eatery. Categories: Chicken Wings, American (Traditional), Pubs, Restaurants, Irish, Bars, Nightlife, Sports Bars. City: King Of Prussia, PA. Rating: 3.0 stars. Review Count: 110. Popularity in dataset: 2 visits."
oozkCLoIbCfQTzGVAhDV4A,Marco's Pizza,"Name: Marco's Pizza. Categories: Pizza, Restaurants. City: Gilbertsville, PA. Rating: 3.5 stars. Review Count: 31. Popularity in dataset: 1 visits."
Q4g0yPkuOYLPdn3NfycTtw,Safety Harbor Grill & Bar,"Name: Safety Harbor Grill & Bar. Categories: Bars, Seafood, Nightlife, Restaurants, Burgers, Breakfast & Brunch. City: Safety Harbor, FL. Rating: 2.5 stars. Review Count: 50. Popularity in dataset: 1 visits."
8HR76l0U1GTNC3MtgMASnA,Teriyaki Corner Japanese Bistro,"Name: Teriyaki Corner Japanese Bistro. Categories: Restaurants, Japanese. City: Edmonton, AB. Rating: 3.0 stars. Review Count: 19. Popularity in dataset: 1 visits."
ZbVNtWV8xfpu0F1twjQvxg,Andy's Diner & Pub,"Name: Andy's Diner & Pub. Categories: Diners, Bars, Nightlife, Pubs, Restaurants. City: Conshohocken, PA. Rating: 3.0 stars. Review Count: 272. Popularity in dataset: 3 visits."
7PQi6YJivlKBnelSWJVX5g,Tavern On Pine,"Name: Tavern On Pine. Categories: Sandwiches, Bars, Chicken Wings, American (Traditional), Cocktail Bars, Beer, Wine & Spirits, Food, Restaurants, Nightlife, Burgers. City: Huntingdon Valley, PA. Rating: 3.5 stars. Review Count: 75. Popularity in dataset: 2 visits."
kfRNvp6426TSfKG1FSGR1g,Pizza Hut,"Name: Pizza Hut. Categories: Restaurants, Chicken Wings, Pizza, Italian. City: Philadelphia, PA. Rating: 1.5 stars. Review Count: 11. Popularity in dataset: 1 visits."
dNmqRPHBys4dWH4nReO7MA,PM,"Name: PM. Categories: Nightlife, Bars, Restaurants, Asian Fusion, Lounges, Sushi Bars. City: Nashville, TN. Rating: 3.5 stars. Review Count: 347. Popularity in dataset: 2 visits."
mNEWPsCO8ARHEERFw8JREw,The Flicks: Rick's Cafe Americain,"Name: The Flicks: Rick's Cafe Americain. Categories: Cafes, Videos & Video Game Rental, Bars, Nightlife, Books, Mags, Music & Video, Cinema, American (New), Restaurants, Arts & Entertainment, Shopping, Wine Bars. City: Boise, ID. Rating: 4.5 stars. Review Count: 51. Popularity in dataset: 1 visits."
riJXTWzl2sz2iJSBHL2MsA,Route 23 Cafe,"Name: Route 23 Cafe. Categories: Breakfast & Brunch, Burgers, American (New), Cheesesteaks, Cafes, Soul Food, Comfort Food, Restaurants. City: Philadelphia, PA. Rating: 3.0 stars. Review Count: 38. Popularity in dataset: 1 visits."
4nrZ42MbdzstpNZaB_Fmew,Dreamy Weenies,"Name: Dreamy Weenies. Categories: Restaurants, Hot Dogs, Vegan. City: New Orleans, LA. Rating: 4.5 stars. Review Count: 318. Popularity in dataset: 1 visits."
ge0f6V1GN4nhPq0qGHozVw,Brothers Pizza,"Name: Brothers Pizza. Categories: Italian, Pizza, Restaurants, Salad, Caterers, Event Planning & Services, Sandwiches. City: Langhorne, PA. Rating: 3.5 stars. Review Count: 114. Popularity in dataset: 1 visits."
6ggPL1Q7tG4dBZ5VKVs6Ew,Donnie Mac's Trailer Park Cuisine,"Name: Donnie Mac's Trailer Park Cuisine. Categories: Restaurants, American (Traditional). City: Boise, ID. Rating: 3.5 stars. Review Count: 41. Popularity in dataset: 2 visits."
GD6HqevOKTaqlBNp3_HVUg,Waffle House,"Name: Waffle House. Categories: Food, Waffles, Diners, Sandwiches, American (New), Breakfast & Brunch, Fast Food, American (Traditional), Restaurants. City: Plainfield, IN. Rating: 3.0 stars. Review Count: 21. Popularity in dataset: 2 visits."
i8u6G-4FdqejdKp6hDUhow,River City Coffee & Cafe,"Name: River City Coffee & Cafe. Categories: Sandwiches, Restaurants, Breakfast & Brunch, Coffee & Tea, Food. City: Boise, ID. Rating: 3.5 stars. Review Count: 41. Popularity in dataset: 2 visits."
hjqRwbtGFmqMy5_QT3ol1g,BUILT Custom Burgers,"Name: BUILT Custom Burgers. Categories: Burgers, Restaurants. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 29. Popularity in dataset: 1 visits."
-vP_oH77aIgqITqWKn9uog,9 Roses Cafe,"Name: 9 Roses Cafe. Categories: Restaurants, Vietnamese. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 270. Popularity in dataset: 1 visits."
cDrJD49n8zJqo8a6o-A4zg,The Abbey Tavern,"Name: The Abbey Tavern. Categories: Restaurants, Pubs, Beer Bar, Nightlife, American (Traditional), American (New), Bars. City: Saint Leo, FL. Rating: 3.5 stars. Review Count: 21. Popularity in dataset: 1 visits."
bVwshpRymmsAGlmXTj-bGA,New Leaf Chinese & Japanese Cusine,"Name: New Leaf Chinese & Japanese Cusine. Categories: Asian Fusion, Cantonese, Restaurants, Japanese, Chinese, Sushi Bars. City: Broomall, PA. Rating: 4.0 stars. Review Count: 177. Popularity in dataset: 1 visits."
f88R41qxHK65RkDjn3TehA,I CE NY,"Name: I CE NY. Categories: Restaurants, Food Court, Food, Desserts, Ice Cream & Frozen Yogurt. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 226. Popularity in dataset: 1 visits."
XsSj_yn4d_EXxBvcwf87dA,Carreta's Grill,"Name: Carreta's Grill. Categories: Restaurants, Mexican. City: Metairie, LA. Rating: 3.5 stars. Review Count: 168. Popularity in dataset: 1 visits."
m0dBq-YzfRbRsN4aJF5MIA,Charlie's Steak House,"Name: Charlie's Steak House. Categories: Bars, Steakhouses, Hotels & Travel, Tours, Restaurants, Nightlife, Wine Bars. City: New Orleans, LA. Rating: 3.5 stars. Review Count: 156. Popularity in dataset: 2 visits."
FHDuu5Mv1bEkusxEuhptZQ,Barracuda Deli Cafe St. Pete Beach,"Name: Barracuda Deli Cafe St. Pete Beach. Categories: Caribbean, Latin American, Restaurants, Breakfast & Brunch, Sandwiches, Cuban. City: St Pete Beach, FL. Rating: 5.0 stars. Review Count: 521. Popularity in dataset: 4 visits."
WkcmS4_R6iCUdxuNEEcM-Q,Grand Hacienda,"Name: Grand Hacienda. Categories: Restaurants, Mexican. City: Saint Petersburg, FL. Rating: 3.0 stars. Review Count: 266. Popularity in dataset: 3 visits."
AOzSin66P3h4sRRIspx5Zw,Rush Bowls,"Name: Rush Bowls. Categories: Food, Juice Bars & Smoothies, Acai Bowls, Breakfast & Brunch, Restaurants, Vegan, Vegetarian. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 21. Popularity in dataset: 1 visits."
pdtLdjKYw_wxzLb6JHNDAw,Panera Bread,"Name: Panera Bread. Categories: Salad, Restaurants, Bagels, Bakeries, Soup, Sandwiches, Breakfast & Brunch, Food. City: Nashville, TN. Rating: 2.5 stars. Review Count: 40. Popularity in dataset: 1 visits."
k_675V0foqpdXfBZW7pgOA,Mthai,"Name: Mthai. Categories: Thai, Restaurants. City: Reno, NV. Rating: 3.5 stars. Review Count: 13. Popularity in dataset: 1 visits."
9zOydjYJlIqsnJYtWDNP-A,Maiale,"Name: Maiale. Categories: Meat Shops, Food, Restaurants, Sandwiches, Specialty Food, Soup. City: Wilmington, DE. Rating: 5.0 stars. Review Count: 21. Popularity in dataset: 1 visits."
YAFYoytJcvZEYaQUCtRa2g,Jamison Pour House,"Name: Jamison Pour House. Categories: Bars, Pubs, Food, Beer Bar, American (New), Restaurants, Beer, Wine & Spirits, Nightlife. City: Jamison, PA. Rating: 3.5 stars. Review Count: 72. Popularity in dataset: 2 visits."
cFSyJluKa2SHtgMMvlx6SQ,Angelo's Pizzeria,"Name: Angelo's Pizzeria. Categories: Restaurants, Pizza, Sandwiches. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 393. Popularity in dataset: 1 visits."
xWfm4AwLZr-B97fYVsIgCA,Tria Taproom,"Name: Tria Taproom. Categories: Nightlife, Gastropubs, French, Beer Bar, Pubs, Bars, Restaurants, American (New), Wine Bars, Cocktail Bars. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 357. Popularity in dataset: 4 visits."
2OwnPm3V1D7miij8EHJHAw,Pacos Tacos Harvey,"Name: Pacos Tacos Harvey. Categories: Food Stands, Tacos, Restaurants, Mexican. City: Harvey, LA. Rating: 4.0 stars. Review Count: 49. Popularity in dataset: 1 visits."
YcbICqp_TlaxNx7gIkRSzw,Hickory Lane American Bistro,"Name: Hickory Lane American Bistro. Categories: Diners, American (New), French, Restaurants, Breakfast & Brunch. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 287. Popularity in dataset: 1 visits."
W1aLlzTpnF6ue27JDTiTtw,Los Arroyos,"Name: Los Arroyos. Categories: Bars, Nightlife, Mexican, Restaurants, New Mexican Cuisine. City: Carmel, IN. Rating: 4.0 stars. Review Count: 227. Popularity in dataset: 1 visits."
BMVDzCh3om7pF2_-4TCVsQ,The Vinoy Renaissance St. Petersburg Resort & Golf Club,"Name: The Vinoy Renaissance St. Petersburg Resort & Golf Club. Categories: Hotels, Breakfast & Brunch, Hotels & Travel, Restaurants, Resorts, Venues & Event Spaces, Nightlife, Event Planning & Services. City: St. Petersburg, FL. Rating: 4.0 stars. Review Count: 311. Popularity in dataset: 1 visits."
